id,ano_nascimento,nivel_educacao,estado_civil,renda_familiar_anual,num_criancas,num_adolescentes,data_cadastro,total_dias_ultima_compra,reclamacoes_ultimos_2_anos
3517,1952,Graduação,Solteiro,40.887,1,1,06-05-2013,32,0
1158,1966,Graduação,Divorciado,48.877,0,1,05-01-2014,27,0
6203,1947,Graduação,Casado,74.485,0,0,24-08-2013,58,0
7165,1972,Graduação,Casado,64.474,0,1,22-10-2013,59,0
3595,1963,Graduação,Casado,77.226,0,1,28-02-2014,29,0
8537,1949,Graduação,Viúvo,72.643,0,0,27-02-2013,60,0
4331,1978,Mestrado,Casado,85.738,0,0,23-01-2014,41,0
6281,1966,Graduação,Divorciado,55.686,0,1,14-02-2013,27,0
4338,1983,Graduação,Solteiro,39.062,1,0,25-03-2014,28,0
2452,1971,Graduação,Casado,34.6,1,1,01-01-2013,8,0
9507,1975,Graduação,Casado,40.794,0,1,07-04-2013,18,0
8360,1971,Ensino Médio,Casado,54.69,1,1,07-11-2013,76,0
10311,1969,Graduação,Casado,4.428,0,1,05-10-2013,0,0
5117,1963,Ensino Médio,Casado,32.632,0,0,02-08-2012,32,0
4867,1968,Doutorado,Solteiro,38.236,1,1,20-09-2013,2,0
9289,1979,Graduação,Casado,36.781,1,0,10-04-2014,16,0
10913,1984,Mestrado,Solteiro,31.385,1,0,05-12-2012,56,0
3032,1984,Graduação,Casado,24.57,1,0,27-02-2013,97,0
8524,1974,Doutorado,Divorciado,25.509,1,0,18-09-2012,15,0
3334,1951,Graduação,Casado,94.642,0,0,12-02-2014,35,0
4470,1962,Mestrado,Casado,58.646,0,1,10-06-2013,3,0
1406,1975,Graduação,Solteiro,53.201,1,1,12-02-2013,49,0
8619,1957,Graduação,Casado,21.994,0,1,24-12-2012,4,0
10821,1978,Graduação,Casado,57.113,1,1,06-02-2013,45,0
4552,1991,Graduação,Casado,51.373,0,0,22-06-2013,37,0
898,1986,Graduação,Casado,23.477,1,0,21-10-2013,39,0
9797,1956,Graduação,Casado,58.116,0,1,13-04-2014,38,0
10949,1963,Doutorado,Divorciado,72.968,0,0,16-12-2013,8,0
8212,1971,Mestrado,Casado,39.791,0,1,28-03-2013,89,0
6248,1947,Mestrado,Solteiro,91.712,0,0,17-10-2013,47,0
10164,1958,Graduação,Solteiro,94.472,0,1,03-04-2014,75,0
4547,1960,Graduação,Casado,13.672,1,1,17-04-2013,86,0
6815,1980,Ensino Médio,Casado,96.547,0,0,23-05-2014,4,0
4122,1975,Graduação,Casado,79.205,0,0,29-08-2012,73,0
10841,1975,Doutorado,Casado,56.559,0,1,25-12-2012,46,0
5370,1973,Doutorado,Casado,32.644,1,0,16-01-2013,38,0
176,1980,Ensino Médio,Solteiro,67.506,0,1,02-01-2014,73,0
4860,1970,Graduação,Solteiro,24.206,1,0,08-03-2013,66,0
10757,1967,Doutorado,Divorciado,28.42,1,0,24-12-2013,36,0
4023,1970,Graduação,Casado,22.979,1,0,06-09-2012,29,0
6679,1966,Graduação,Solteiro,33.279,0,0,12-06-2014,29,0
9923,1972,Mestrado,Solteiro,46.423,1,1,18-09-2013,6,0
7181,1977,Graduação,Casado,30.368,0,1,07-11-2013,97,0
3599,1970,Graduação,Casado,63.684,0,1,26-11-2012,61,0
405,1964,Graduação,Divorciado,41.638,0,1,13-02-2013,68,0
6870,1959,Doutorado,Divorciado,68.805,0,1,17-09-2013,73,0
832,1966,Doutorado,Casado,65.814,0,1,02-03-2014,90,0
2002,1958,Graduação,Divorciado,71.964,0,0,20-05-2013,81,0
3657,1986,Graduação,Solteiro,39.146,1,0,14-02-2013,1,0
500,1977,Graduação,Casado,96.876,0,0,06-08-2013,79,0
1951,1981,Ensino Fundamental,Casado,34.445,0,0,27-01-2013,92,0
3262,1958,Graduação,Solteiro,68.281,0,0,07-08-2012,31,0
4102,1975,Ensino Médio,Casado,37.284,1,1,29-03-2013,46,0
7042,1983,Graduação,Casado,36.79,0,0,01-03-2013,14,0
10598,1967,Graduação,Casado,27.943,1,1,15-04-2013,89,0
255,1951,Graduação,Divorciado,22.263,1,1,30-03-2014,31,1
2375,1972,Graduação,Casado,30.261,1,2,25-09-2012,75,0
9829,1978,Graduação,Casado,28.587,1,0,12-02-2014,42,0
6214,1982,Mestrado,Casado,43.815,1,0,05-04-2013,53,0
4954,1956,Graduação,Casado,48.195,1,1,21-01-2014,53,0
7861,1952,Mestrado,Casado,77.027,0,1,05-02-2014,23,0
4837,1965,Doutorado,Casado,71.322,0,1,16-02-2013,57,0
9423,1979,Mestrado,Casado,32.765,1,0,23-02-2014,49,0
4198,1965,Graduação,Casado,29.672,1,1,12-03-2013,6,0
153,1953,Graduação,Divorciado,23.272,0,0,17-10-2013,29,0
9323,1949,Mestrado,Casado,49.912,0,1,07-09-2012,5,0
10001,1985,Ensino Médio,Casado,7.5,1,0,01-08-2012,98,0
3945,1947,Doutorado,Viúvo,68.117,0,1,10-03-2013,80,0
3799,1955,Graduação,Casado,67.225,0,1,26-11-2013,4,0
8625,1976,Graduação,Casado,17.649,1,0,12-11-2013,70,0
3491,1975,Graduação,Casado,55.914,0,1,29-04-2013,32,0
983,1984,Graduação,Casado,40.059,1,0,28-09-2013,82,0
9119,1950,Graduação,Casado,60.905,0,1,05-12-2013,27,0
4786,1977,Graduação,Casado,75.33,1,1,04-10-2012,94,0
5872,1951,Graduação,Solteiro,60.689,0,1,01-06-2013,23,0
6568,1984,Graduação,Casado,38.68,1,0,28-03-2013,97,0
5628,1982,Graduação,Casado,61.416,0,0,08-02-2013,25,0
5631,1991,Graduação,Solteiro,49.767,0,0,02-05-2013,92,0
4974,1970,Graduação,Solteiro,83.273,1,2,25-09-2012,98,0
8416,1981,Graduação,Casado,29.009,1,0,29-11-2013,19,0
5454,1979,Mestrado,Casado,45.057,1,0,01-12-2013,80,0
4095,1971,Graduação,Casado,37.15,1,0,11-09-2012,80,0
5474,1970,Graduação,Solteiro,43.02,1,0,30-11-2013,79,0
4268,1959,Graduação,Casado,53.154,0,1,09-06-2014,50,0
10701,1973,Graduação,Casado,65.308,0,0,11-09-2013,60,0
3507,1970,Graduação,Solteiro,76.467,1,0,17-08-2012,44,0
2079,1947,Ensino Médio,Casado,81.044,0,0,27-12-2013,0,0
626,1951,Graduação,Casado,32.871,1,1,09-03-2013,28,0
4426,1975,Graduação,Solteiro,55.801,1,1,22-09-2013,35,0
2591,1959,Graduação,Viúvo,76.32,0,1,22-06-2014,49,0
10509,1955,Mestrado,Solteiro,36.927,1,1,02-06-2014,46,0
6382,1953,Graduação,Casado,48.794,1,1,26-06-2014,97,0
6673,1965,Graduação,Solteiro,23.478,0,0,19-03-2013,51,0
7441,1973,Graduação,Divorciado,71.128,1,0,06-10-2012,80,0
1071,1976,Doutorado,Divorciado,70.179,0,1,21-07-2013,10,0
10061,1950,Graduação,Casado,59.462,0,1,05-01-2013,29,0
7187,1969,Mestrado,Casado,,1,1,18-05-2013,52,0
8775,1969,Graduação,Casado,38.361,1,0,27-12-2013,74,0
1612,1981,Doutorado,Solteiro,,1,0,31-05-2013,82,0
2345,1982,Doutorado,Casado,70.038,0,0,25-10-2013,54,0
322,1978,Graduação,Casado,42.554,1,1,12-01-2013,93,0
10897,1974,Graduação,Casado,67.445,0,1,12-08-2012,63,0
123,1951,Graduação,Viúvo,67.046,0,1,06-01-2013,92,0
6103,1948,Graduação,Casado,42.192,0,0,06-09-2013,40,0
7899,1952,Doutorado,Casado,77.61,0,1,29-10-2012,70,0
10500,1984,Graduação,Casado,31.761,1,0,05-04-2014,96,0
1655,1979,Graduação,Casado,34.35,1,0,19-10-2013,81,0
2406,1949,Graduação,Casado,54.591,0,1,05-08-2013,63,0
2712,1956,Graduação,Casado,71.866,0,1,25-12-2013,85,0
5517,1969,Graduação,Casado,25.293,1,0,15-09-2013,51,0
10643,1987,Doutorado,Solteiro,42.0,0,0,10-01-2013,23,0
2254,1983,Graduação,Casado,69.52,0,0,07-07-2013,95,0
10281,1970,Graduação,Divorciado,64.713,1,0,07-02-2014,11,0
6958,1977,Mestrado,Casado,27.889,1,0,05-07-2013,42,0
954,1960,Ensino Fundamental,Viúvo,22.123,0,0,27-03-2014,77,0
5079,1971,Graduação,Casado,,1,1,03-03-2013,82,0
10339,1954,Mestrado,Casado,,0,1,23-06-2013,83,0
4643,1973,Graduação,Casado,27.803,1,0,26-08-2012,40,0
3117,1955,Graduação,Solteiro,,0,1,18-10-2013,95,0
6497,1960,Graduação,Casado,51.651,0,1,07-11-2012,32,0
5396,1988,Graduação,Casado,68.487,0,0,13-01-2013,48,0
5250,1943,Mestrado,Viúvo,,0,0,30-10-2013,75,0
1052,1969,Graduação,Casado,56.796,0,1,16-02-2013,24,0
2802,1992,Ensino Médio,Casado,87.0,0,0,15-12-2012,61,0
6343,1959,Graduação,Casado,79.823,0,1,31-03-2014,6,0
6507,1980,Graduação,Solteiro,30.828,1,0,04-10-2013,16,0
7901,1971,Mestrado,Casado,34.109,0,1,06-11-2013,39,0
4865,1974,Mestrado,Divorciado,53.367,1,1,31-08-2013,2,0
2686,1969,Ensino Fundamental,Casado,22.39,0,0,21-10-2013,49,0
3107,1976,Graduação,Casado,71.322,0,1,02-05-2014,31,0
7734,1993,Graduação,Separado,79.244,0,0,19-12-2012,58,0
1146,1949,Mestrado,Casado,49.912,0,1,07-09-2012,5,0
11031,1950,Doutorado,Casado,48.699,1,1,21-05-2013,90,0
7428,1975,Graduação,Casado,80.144,0,0,30-09-2013,47,0
975,1956,Graduação,Solteiro,54.252,1,1,28-05-2013,25,0
1103,1976,Mestrado,Casado,81.929,1,0,29-09-2012,60,0
3422,1975,Graduação,Casado,76.068,0,1,29-11-2012,67,0
1055,1976,Mestrado,Casado,53.204,1,1,20-03-2014,40,0
6544,1949,Doutorado,Casado,67.911,0,1,22-05-2014,63,0
1241,1984,Ensino Médio,Casado,14.796,1,0,17-09-2012,1,0
2909,1974,Doutorado,Casado,78.128,0,1,19-02-2014,89,0
5802,1972,Ensino Fundamental,Casado,14.188,0,0,28-02-2013,40,0
1407,1986,Ensino Fundamental,Casado,20.425,1,0,29-10-2012,5,0
6183,1962,Mestrado,Casado,58.646,0,1,10-06-2013,3,0
340,1970,Graduação,Divorciado,72.967,0,1,15-12-2012,1,0
5991,1949,Mestrado,Casado,48.15,0,1,08-06-2013,24,0
3104,1961,Graduação,Solteiro,82.332,0,0,17-09-2012,89,0
9729,1955,Graduação,Viúvo,58.275,1,1,02-06-2013,48,0
1008,1981,Doutorado,Casado,44.953,0,0,21-12-2012,31,0
11091,1953,Graduação,Casado,34.587,1,1,16-05-2014,68,0
3969,1974,Mestrado,Casado,43.018,0,1,01-11-2013,46,0
1916,1954,Mestrado,Casado,45.736,0,1,24-07-2013,92,0
9907,1969,Mestrado,Casado,66.476,0,1,04-12-2013,80,0
87,1981,Ensino Médio,Casado,27.733,1,0,26-08-2013,16,0
8659,1952,Doutorado,Casado,69.805,0,1,21-01-2014,50,0
6262,1962,Mestrado,Solteiro,72.217,0,0,10-04-2013,93,0
6147,1971,Graduação,Divorciado,25.818,1,0,18-10-2012,51,0
8832,1976,Mestrado,Casado,37.509,1,0,12-09-2012,24,0
10067,1976,Ensino Médio,Casado,25.176,1,1,10-08-2013,79,0
7532,1980,Graduação,Casado,43.586,0,1,30-08-2012,26,0
4915,1956,Ensino Médio,Casado,53.23,0,1,03-08-2012,86,0
2115,1957,Graduação,Casado,50.116,1,1,20-06-2014,68,0
2088,1972,Graduação,Casado,84.906,0,0,04-10-2013,98,0
2493,1966,Graduação,Casado,61.286,0,1,02-08-2013,34,0
6292,1986,Doutorado,Casado,82.333,0,0,30-03-2013,60,0
1631,1965,Doutorado,Casado,65.22,0,0,03-09-2012,3,0
10104,1974,Graduação,Casado,33.59,2,1,03-11-2013,65,0
3006,1976,Graduação,Divorciado,30.992,1,0,22-04-2013,83,0
3919,1976,Mestrado,Solteiro,72.309,0,0,11-03-2013,64,0
11181,1949,Doutorado,Casado,156.924,0,0,29-08-2013,85,0
642,1980,Ensino Fundamental,Casado,16.005,1,0,14-08-2012,69,0
4369,1957,Mestrado,Separado,65.487,0,0,10-01-2014,48,0
10127,1965,Graduação,Casado,58.692,0,1,06-04-2014,21,0
271,1969,Graduação,Viúvo,40.59,1,1,02-10-2013,30,0
4973,1970,Graduação,Solteiro,20.587,1,0,11-05-2014,39,0
2948,1954,Mestrado,Divorciado,62.637,0,1,01-03-2014,76,0
2715,1966,Mestrado,Divorciado,29.435,1,1,06-08-2012,11,0
10432,1974,Graduação,Divorciado,19.346,1,0,30-01-2014,26,0
9216,1971,Graduação,Casado,35.788,1,1,23-01-2014,34,0
7124,1968,Graduação,Divorciado,36.997,1,1,01-02-2013,72,0
9727,1957,Graduação,Casado,23.539,0,0,28-02-2014,13,0
5136,1973,Graduação,Solteiro,65.333,0,1,17-01-2014,58,0
9790,1957,Graduação,Solteiro,78.499,0,0,23-11-2013,12,0
1818,1971,Doutorado,Casado,29.732,1,0,25-03-2014,23,0
1100,1960,Mestrado,Casado,41.275,1,2,24-03-2014,33,0
7873,1973,Doutorado,Casado,63.516,1,1,06-07-2013,30,0
10609,1962,Doutorado,Casado,42.769,0,1,12-10-2013,15,0
6950,1958,Mestrado,Casado,49.572,1,1,15-12-2013,25,0
7233,1972,Graduação,Casado,69.209,0,0,17-09-2012,4,0
9481,1976,Graduação,Casado,17.148,1,0,28-01-2014,80,0
7699,1969,Graduação,Viúvo,40.59,1,1,02-10-2013,30,0
2711,1976,Mestrado,Casado,30.56,1,0,27-06-2013,6,0
8933,1983,Ensino Médio,Casado,32.146,1,0,12-05-2014,16,0
8726,1964,Ensino Médio,Divorciado,41.713,1,1,29-04-2014,57,0
1515,1975,Mestrado,Casado,34.176,0,1,22-01-2014,9,0
5186,1955,Doutorado,Casado,58.482,0,1,12-03-2014,59,0
10157,1965,Graduação,Solteiro,59.686,0,1,25-01-2014,78,0
5667,1964,Doutorado,Casado,60.896,0,1,11-10-2012,90,0
902,1980,Graduação,Casado,62.994,1,0,04-03-2014,74,0
977,1957,Graduação,Casado,47.32,0,1,01-08-2013,10,0
7313,1949,Ensino Médio,Viúvo,74.859,0,0,03-06-2013,63,0
7600,1992,Ensino Fundamental,Solteiro,15.253,1,0,28-10-2013,13,0
9706,1974,Doutorado,Solteiro,31.56,1,0,24-06-2013,98,0
2429,1954,Graduação,Divorciado,72.071,0,1,14-02-2013,4,0
3520,1990,Mestrado,Solteiro,91.172,0,0,27-03-2013,94,0
10394,1984,Graduação,Casado,90.0,0,0,23-12-2013,91,0
4548,1981,Graduação,Solteiro,41.967,1,1,23-11-2013,66,0
9362,1965,Graduação,Solteiro,69.263,0,1,05-03-2014,14,0
3968,1970,Ensino Médio,Divorciado,65.706,0,0,28-06-2013,77,0
4084,1975,Graduação,Casado,60.934,0,1,17-01-2014,41,0
6721,1951,Graduação,Casado,71.965,0,1,29-07-2013,21,0
2829,1955,Graduação,Casado,65.21,0,1,10-03-2014,25,0
1772,1975,Doutorado,Casado,79.174,0,0,11-01-2013,2,0
1544,1967,Mestrado,Divorciado,81.38,0,0,22-12-2012,51,0
492,1973,Doutorado,Solteiro,48.432,0,1,18-10-2012,3,0
4377,1971,Graduação,Casado,52.914,0,1,07-01-2013,32,0
4541,1955,Graduação,Casado,38.946,0,1,24-10-2013,84,0
1321,1974,Graduação,Casado,26.067,1,0,04-11-2013,49,0
8858,1972,Doutorado,Casado,44.325,0,1,07-03-2013,69,0
3266,1964,Graduação,Casado,42.523,0,0,23-04-2014,96,0
11187,1978,Ensino Fundamental,Solteiro,26.487,1,0,20-05-2013,23,0
8207,1957,Ensino Médio,Casado,53.233,0,1,18-03-2014,18,0
9723,1960,Graduação,Casado,67.716,0,1,10-01-2013,8,0
2666,1972,Mestrado,Casado,76.234,0,1,06-02-2014,21,0
5721,1956,Doutorado,Casado,84.117,0,0,11-05-2014,60,0
10652,1957,Mestrado,Casado,65.487,0,0,10-01-2014,48,0
1646,1972,Ensino Fundamental,Casado,25.224,1,0,16-03-2014,36,0
4418,1983,Mestrado,Solteiro,89.616,0,0,25-02-2013,36,0
2656,1971,Graduação,Divorciado,40.851,1,1,21-02-2013,63,0
7990,1947,Graduação,Casado,27.469,0,0,02-08-2012,2,0
8722,1957,Ensino Médio,Casado,82.347,0,0,06-11-2012,38,0
7118,1957,Graduação,Casado,73.803,0,1,01-08-2012,61,0
2980,1952,Mestrado,Solteiro,8.82,1,1,22-03-2013,52,0
1839,1974,Graduação,Solteiro,43.322,0,0,21-04-2014,25,0
10722,1973,Graduação,Casado,55.593,0,1,21-08-2013,63,0
2632,1954,Graduação,Casado,50.501,1,1,18-06-2013,10,0
9014,1975,Graduação,Casado,37.085,1,1,26-06-2014,65,0
7620,1990,Ensino Fundamental,Solteiro,16.185,1,0,05-08-2013,71,0
10968,1969,Graduação,Solteiro,57.731,0,1,23-11-2012,0,0
11133,1973,Doutorado,Solteiro,48.432,0,1,18-10-2012,3,0
2736,1978,Graduação,Casado,73.807,0,1,02-01-2013,88,0
1876,1990,Graduação,Casado,18.929,0,0,16-02-2013,15,0
5959,1968,Graduação,Solteiro,35.893,1,1,15-10-2012,80,0
1092,1980,Graduação,Casado,61.014,0,1,11-08-2012,17,0
4333,1954,Graduação,Casado,32.144,1,1,23-03-2014,76,0
3850,1963,Ensino Fundamental,Casado,14.918,0,1,07-12-2012,52,0
6168,1963,Graduação,Divorciado,45.146,1,1,15-07-2013,28,0
607,1955,Ensino Médio,Divorciado,41.769,0,1,13-02-2013,31,0
10469,1981,Graduação,Casado,88.325,0,0,05-02-2014,42,0
6983,1950,Mestrado,Divorciado,38.054,1,1,01-05-2014,24,0
3661,1995,Ensino Médio,Solteiro,80.617,0,0,12-10-2012,42,0
9303,1976,Graduação,Casado,5.305,0,1,30-07-2013,12,0
692,1954,Graduação,Casado,36.807,1,1,20-12-2012,88,0
736,1983,Graduação,Casado,28.427,1,0,21-03-2013,67,0
9589,1948,Doutorado,Viúvo,82.032,0,0,05-04-2014,54,0
4838,1978,Graduação,Casado,22.775,1,0,19-06-2013,40,0
9246,1985,Mestrado,Casado,40.101,1,0,14-10-2012,73,0
6261,1979,Graduação,Casado,58.025,0,1,26-11-2013,81,0
7366,1982,Mestrado,Solteiro,75.777,0,0,04-07-2013,12,0
10659,1979,Ensino Médio,Casado,7.5,1,0,07-05-2013,7,0
1448,1963,Mestrado,Casado,33.562,1,2,25-06-2014,33,0
4286,1970,Doutorado,Solteiro,57.642,0,1,09-01-2014,24,0
4749,1968,Graduação,Casado,58.554,1,1,26-09-2012,55,0
4478,1979,Graduação,Casado,63.777,1,1,24-03-2013,87,0
4201,1962,Graduação,Solteiro,57.967,0,1,03-03-2013,39,0
8720,1978,Ensino Médio,Casado,,0,0,12-08-2012,53,0
10084,1972,Graduação,Casado,24.434,2,0,18-05-2014,9,0
7004,1984,Graduação,Solteiro,11.012,1,0,16-03-2013,82,0
9817,1970,Mestrado,Solteiro,44.802,0,0,21-08-2012,71,0
8080,1986,Graduação,Solteiro,26.816,0,0,17-08-2012,50,0
9432,1977,Graduação,Casado,666.666,1,0,02-06-2013,23,0
8372,1974,Graduação,Casado,34.421,1,0,01-07-2013,81,0
10870,1967,Graduação,Casado,61.223,0,1,13-06-2013,46,0
4001,1946,Doutorado,Casado,64.014,2,1,10-06-2014,56,0
7270,1981,Graduação,Divorciado,56.981,0,0,25-01-2014,91,0
8235,1956,Mestrado,Casado,69.245,0,1,24-01-2014,8,0
9405,1954,Doutorado,Casado,52.869,1,1,15-10-2012,40,0
